cu_num,M,N,K,bias,dtype,outdtype,scaleAB,bpreshuffle,libtype,solidx,splitK,us,kernelName,err_ratio,tflops,bw
256,64,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,439065,0,8.8848,,0.0,60.43,1017.91
256,64,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,439066,0,9.1166,,0.0,58.89,992.03
256,64,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,440202,0,9.2915,,0.0,57.78,973.36
256,64,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,440197,0,9.3338,,0.0,57.52,968.95
256,64,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,439308,0,9.3648,,0.0,57.33,965.74
256,64,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,438688,0,9.3925,,0.0,57.16,962.89
256,64,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,439688,0,9.4301,,0.0,56.93,959.05
256,64,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,438755,0,9.4464,,0.0,56.83,957.4
256,64,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,439380,0,10.2039,,0.0,52.61,886.32
256,64,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,439945,0,10.3198,,0.0,52.02,876.37
256,64,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,438957,0,10.5857,,0.0,50.72,854.36
256,64,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,1,5,10.5954,_ZN5aiter39bf16gemm_fp32bf16_tn_32x64_splitk_cleanE,0.0143,50.67,853.57
256,64,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,1,6,10.8334,_ZN5aiter39bf16gemm_fp32bf16_tn_32x64_splitk_cleanE,0.0159,49.56,834.82
256,64,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,3,5,10.8647,_ZN5aiter39bf16gemm_fp32bf16_tn_48x64_splitk_cleanE,0.0143,49.41,832.42
256,64,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,439684,0,10.8774,,0.0,49.36,831.45
256,64,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,3,6,11.0019,_ZN5aiter39bf16gemm_fp32bf16_tn_48x64_splitk_cleanE,0.016,48.8,822.04
256,64,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,438958,0,11.0624,,0.0,48.53,817.54
256,64,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,439374,0,11.1027,,0.0,48.35,814.57
256,64,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,6,11.1191,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0161,48.28,813.37
256,64,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,1,4,11.1713,_ZN5aiter39bf16gemm_fp32bf16_tn_32x64_splitk_cleanE,0.0123,48.06,809.57
256,64,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,7,11.2244,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.017,47.83,805.74
256,64,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,5,11.2293,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0141,47.81,805.39
256,64,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,7,11.2568,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0172,47.69,803.42
256,64,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,1,7,11.2647,_ZN5aiter39bf16gemm_fp32bf16_tn_32x64_splitk_cleanE,0.0177,47.66,802.86
256,64,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,6,11.3767,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0163,47.19,794.96
256,64,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,3,7,11.3831,_ZN5aiter39bf16gemm_fp32bf16_tn_48x64_splitk_cleanE,0.0175,47.16,794.51
256,64,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,8,11.4283,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0192,46.98,791.37
256,64,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,8,11.4303,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0196,46.97,791.23
256,64,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,3,4,11.4695,_ZN5aiter39bf16gemm_fp32bf16_tn_48x64_splitk_cleanE,0.0121,46.81,788.52
256,64,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,7,11.5063,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0178,46.66,786.0
256,64,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,438931,0,11.5582,,0.0,46.45,782.47
256,64,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,5,11.5668,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0143,46.41,781.89
256,64,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,8,11.5895,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0199,46.32,780.36
256,64,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,1,8,11.6168,_ZN5aiter39bf16gemm_fp32bf16_tn_32x64_splitk_cleanE,0.0186,46.22,778.52
256,64,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,6,11.6791,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.016,45.97,774.37
256,64,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,9,11.7531,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0214,45.68,769.5
256,64,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,5,11.8343,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0142,45.37,764.22
256,64,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,438805,0,11.8489,,0.0,45.31,763.27
256,64,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,9,11.8635,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.021,45.25,762.34
256,64,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,3,8,11.8955,_ZN5aiter39bf16gemm_fp32bf16_tn_48x64_splitk_cleanE,0.0196,45.13,760.28
256,64,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,4,11.9591,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0119,44.89,756.24
256,64,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,9,12.008,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0206,44.71,753.16
256,64,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,438939,0,12.0742,,0.0,44.46,749.03
256,64,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,1,3,12.3195,_ZN5aiter39bf16gemm_fp32bf16_tn_32x64_splitk_cleanE,0.009,43.58,734.12
256,64,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,438938,0,12.3266,,0.0,43.55,733.7
256,64,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,4,12.3547,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0124,43.45,732.03
256,64,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,10,12.3675,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0224,43.41,731.27
256,64,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,10,12.4924,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0228,42.98,723.96
256,64,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,10,12.5369,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0223,42.82,721.39
256,64,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,4,12.6079,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0121,42.58,717.33
256,64,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,3,3,12.6759,_ZN5aiter39bf16gemm_fp32bf16_tn_48x64_splitk_cleanE,0.009,42.35,713.48
256,64,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,11,13.2607,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0237,40.49,682.01
256,64,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,3,13.3483,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0091,40.22,677.54
256,64,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,11,13.4155,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0236,40.02,674.14
256,64,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,11,13.4444,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0242,39.93,672.69
256,64,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,3,13.8239,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0088,38.84,654.23
256,64,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,12,13.9872,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0252,38.38,646.59
256,64,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,12,13.9916,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0247,38.37,646.39
256,64,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,3,14.1591,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0087,37.92,638.74
256,64,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,12,14.25,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0255,37.68,634.66
256,64,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,439031,0,14.6399,,0.0,36.67,617.76
256,64,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,13,15.4823,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0256,34.68,584.15
256,64,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,13,15.4888,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0258,34.66,583.9
256,64,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,1,2,15.6235,_ZN5aiter39bf16gemm_fp32bf16_tn_32x64_splitk_cleanE,0.0053,34.36,578.87
256,64,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,3,2,16.1154,_ZN5aiter39bf16gemm_fp32bf16_tn_48x64_splitk_cleanE,0.0053,33.31,561.2
256,64,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,14,16.1639,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0271,33.21,559.52
256,64,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,13,16.1664,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0259,33.21,559.43
256,64,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,14,16.2278,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0269,33.08,557.31
256,64,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,14,16.6161,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0267,32.31,544.29
256,64,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,15,16.6601,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.027,32.22,542.85
256,64,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,2,16.8552,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0053,31.85,536.57
256,64,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,15,17.1319,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0276,31.34,527.9
256,64,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,16,17.2309,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0282,31.16,524.87
256,64,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,16,17.5147,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0279,30.65,516.36
256,64,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,2,17.5551,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0053,30.58,515.18
256,64,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,15,17.5615,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.028,30.57,514.99
256,64,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,16,17.7114,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0278,30.31,510.63
256,64,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,2,18.0185,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0053,29.8,501.93
256,64,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,440187,0,20.0348,,0.0,26.8,451.41
256,64,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,2,1,24.402,_ZN5aiter37bf16gemm_fp32bf16_tn_32x64_pf3_splitkE,0.0,22.0,370.62
256,64,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,4,1,25.1042,_ZN5aiter37bf16gemm_fp32bf16_tn_48x64_pf3_splitkE,0.0,21.39,360.26
256,64,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,6,1,26.4493,_ZN5aiter37bf16gemm_fp32bf16_tn_64x64_pf3_splitkE,0.0,20.3,341.94
256,64,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,9,1,27.7315,_ZN5aiter37bf16gemm_fp32bf16_tn_96x64_pf3_splitkE,0.0,19.36,326.13
256,64,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,68.93,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,7.79,131.21
256,128,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,439308,0,10.2766,,0.0,104.48,943.83
256,128,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,439686,0,10.7126,,0.0,100.23,905.41
256,128,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,439065,0,10.9754,,0.0,97.83,883.73
256,128,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,440200,0,11.0307,,0.0,97.34,879.3
256,128,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,440198,0,11.0725,,0.0,96.97,875.98
256,128,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,3,5,11.2831,_ZN5aiter39bf16gemm_fp32bf16_tn_48x64_splitk_cleanE,0.0141,95.16,859.63
256,128,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,5,11.4233,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0144,94.0,849.08
256,128,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,1,4,11.4542,_ZN5aiter39bf16gemm_fp32bf16_tn_32x64_splitk_cleanE,0.0113,93.74,846.79
256,128,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,439690,0,11.4891,,0.0,93.46,844.22
256,128,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,6,11.5815,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0161,92.71,837.48
256,128,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,438755,0,11.6432,,0.0,92.22,833.05
256,128,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,439941,0,11.6987,,0.0,91.78,829.09
256,128,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,5,11.7138,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.014,91.66,828.03
256,128,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,6,11.7456,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0157,91.42,825.78
256,128,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,3,4,11.7562,_ZN5aiter39bf16gemm_fp32bf16_tn_48x64_splitk_cleanE,0.0115,91.33,825.04
256,128,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,440204,0,11.7624,,0.0,91.29,824.6
256,128,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,438619,0,11.875,,0.0,90.42,816.79
256,128,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,5,11.8871,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0141,90.33,815.95
256,128,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,6,11.9339,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0158,89.97,812.75
256,128,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,439681,0,11.9681,,0.0,89.72,810.43
256,128,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,7,11.9723,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0171,89.69,810.15
256,128,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,7,12.0905,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0172,88.81,802.23
256,128,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,440203,0,12.1232,,0.0,88.57,800.06
256,128,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,4,12.1415,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0115,88.44,798.86
256,128,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,7,12.2766,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0174,87.46,790.07
256,128,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,4,12.3381,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0113,87.03,786.13
256,128,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,8,12.3855,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0185,86.69,783.12
256,128,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,1,3,12.4279,_ZN5aiter39bf16gemm_fp32bf16_tn_32x64_splitk_cleanE,0.0088,86.4,780.45
256,128,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,438411,0,12.4341,,0.0,86.35,780.06
256,128,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,8,12.4991,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0188,85.91,776.0
256,128,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,438938,0,12.6195,,0.0,85.09,768.6
256,128,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,4,12.6959,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0114,84.57,763.97
256,128,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,8,12.7459,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0184,84.24,760.98
256,128,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,3,3,12.871,_ZN5aiter39bf16gemm_fp32bf16_tn_48x64_splitk_cleanE,0.0088,83.42,753.58
256,128,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,440195,0,13.3158,,0.0,80.64,728.41
256,128,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,3,13.3535,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0088,80.41,726.35
256,128,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,440208,0,13.6881,,0.0,78.44,708.6
256,128,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,3,13.7867,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0088,77.88,703.53
256,128,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,3,14.0623,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0087,76.36,689.74
256,128,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,439331,0,14.0995,,0.0,76.15,687.92
256,128,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,440221,0,14.4597,,0.0,74.26,670.78
256,128,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,439031,0,14.493,,0.0,74.09,669.24
256,128,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,1,2,15.5962,_ZN5aiter39bf16gemm_fp32bf16_tn_32x64_splitk_cleanE,0.005,68.85,621.9
256,128,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,3,2,16.3563,_ZN5aiter39bf16gemm_fp32bf16_tn_48x64_splitk_cleanE,0.005,65.65,593.0
256,128,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,2,16.6554,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.005,64.47,582.35
256,128,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,2,17.3421,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.005,61.92,559.29
256,128,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,2,17.7535,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.005,60.48,546.33
256,128,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,2,1,24.2073,_ZN5aiter37bf16gemm_fp32bf16_tn_32x64_pf3_splitkE,0.0,44.36,400.68
256,128,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,440215,0,24.7559,,0.0,43.37,391.8
256,128,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,4,1,25.0311,_ZN5aiter37bf16gemm_fp32bf16_tn_48x64_pf3_splitkE,0.0,42.9,387.49
256,128,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,6,1,26.5163,_ZN5aiter37bf16gemm_fp32bf16_tn_64x64_pf3_splitkE,0.0,40.49,365.79
256,128,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,9,1,27.562,_ZN5aiter37bf16gemm_fp32bf16_tn_96x64_pf3_splitkE,0.0,38.96,351.91
256,128,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,70.606,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,15.21,137.37
256,1024,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,438489,0,21.3175,,0.0,402.95,885.39
256,1024,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,439116,0,21.3891,,0.0,401.6,882.43
256,1024,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,439040,0,21.4081,,0.0,401.25,881.65
256,1024,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,438557,0,21.5199,,0.0,399.16,877.07
256,1024,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,440181,0,21.7769,,0.0,394.45,866.72
256,1024,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,438696,0,22.0146,,0.0,390.19,857.36
256,1024,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,439039,0,22.055,,0.0,389.48,855.79
256,1024,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,438370,0,22.2681,,0.0,385.75,847.6
256,1024,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,438562,0,22.3363,,0.0,384.57,845.01
256,1024,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,438177,0,22.4289,,0.0,382.99,841.52
256,1024,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,438369,0,22.6141,,0.0,379.85,834.63
256,1024,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,438763,0,22.6563,,0.0,379.14,833.07
256,1024,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,440164,0,23.2187,,0.0,369.96,812.9
256,1024,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,438417,0,23.2816,,0.0,368.96,810.7
256,1024,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,438368,0,23.7306,,0.0,361.98,795.36
256,1024,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,438488,0,24.4563,,0.0,351.24,771.76
256,1024,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,438825,0,24.51,,0.0,350.47,770.07
256,1024,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,438893,0,24.5102,,0.0,350.46,770.06
256,1024,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,438894,0,24.7828,,0.0,346.61,761.59
256,1024,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,438824,0,24.8204,,0.0,346.08,760.44
256,1024,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,6,1,28.0064,_ZN5aiter37bf16gemm_fp32bf16_tn_64x64_pf3_splitkE,0.0,306.71,673.93
256,1024,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,9,1,28.9962,_ZN5aiter37bf16gemm_fp32bf16_tn_96x64_pf3_splitkE,0.0,296.24,650.93
256,1024,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,2,32.6999,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0049,262.69,577.2
256,1024,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,3,35.0452,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0089,245.11,538.57
256,1024,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,4,38.0326,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0118,225.86,496.27
256,1024,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,3,2,41.5451,_ZN5aiter39bf16gemm_fp32bf16_tn_48x64_splitk_cleanE,0.0049,206.76,454.31
